,run,condition,emo,cert,rt,trial,sub,acc,shock,control,receiveShock
3585,1,Controllable Unpleasant,4,4,0,9,56,0,Unpleasant,Controllable,1
3586,1,Uncontrollable Unpleasant,3,3,0,10,56,0,Unpleasant,Uncontrollable,1
3587,1,Controllable Perceptible,3,3,0,11,56,0,Mild,Controllable,1
3588,1,Uncontrollable Perceptible,1,4,0,12,56,0,Mild,Uncontrollable,1
3589,2,Uncontrollable Perceptible,2,4,0.8968751,13,56,1,Mild,Uncontrollable,1
3590,2,Controllable Unpleasant,4,3,0.8180457,14,56,1,Unpleasant,Controllable,0
3591,2,Uncontrollable Unpleasant,3,3,0,15,56,0,Unpleasant,Uncontrollable,1
3592,2,Controllable Perceptible,3,3,0,16,56,0,Mild,Controllable,1
3593,2,Uncontrollable Unpleasant,3,4,0,17,56,0,Unpleasant,Uncontrollable,1
3594,2,Controllable Unpleasant,4,3,0,18,56,0,Unpleasant,Controllable,1
3595,2,Uncontrollable Perceptible,2,3,0,19,56,0,Mild,Uncontrollable,1
3596,2,Controllable Perceptible,3,4,0.8178777,20,56,1,Mild,Controllable,0
3597,2,Controllable Perceptible,3,3,0,21,56,0,Mild,Controllable,1
3598,2,Controllable Unpleasant,4,4,0,22,56,0,Unpleasant,Controllable,1
3599,2,Uncontrollable Perceptible,2,3,0,23,56,0,Mild,Uncontrollable,1
3600,2,Uncontrollable Unpleasant,2,4,0.8579651,24,56,1,Unpleasant,Uncontrollable,1
3601,3,Controllable Unpleasant,3,3,0,25,56,0,Unpleasant,Controllable,1
3602,3,Uncontrollable Perceptible,3,3,0,26,56,0,Mild,Uncontrollable,1
3603,3,Uncontrollable Unpleasant,2,3,0,27,56,0,Unpleasant,Uncontrollable,1
3604,3,Controllable Perceptible,3,4,0.8780812,28,56,1,Mild,Controllable,0
3605,3,Uncontrollable Unpleasant,2,3,0,29,56,0,Unpleasant,Uncontrollable,1
3606,3,Uncontrollable Perceptible,2,4,0.8978361,30,56,1,Mild,Uncontrollable,1
3607,3,Controllable Perceptible,4,4,0.9577358,31,56,1,Mild,Controllable,0
3608,3,Controllable Unpleasant,4,4,0.8777865,32,56,1,Unpleasant,Controllable,0
3609,3,Uncontrollable Perceptible,1,3,0.9179946,33,56,1,Mild,Uncontrollable,1
3610,3,Uncontrollable Unpleasant,2,4,0.797718,34,56,1,Unpleasant,Uncontrollable,1
3611,3,Controllable Unpleasant,4,4,0,35,56,0,Unpleasant,Controllable,1
3612,3,Controllable Perceptible,3,3,0.917653,36,56,1,Mild,Controllable,0
3613,4,Uncontrollable Unpleasant,2,4,0,37,56,0,Unpleasant,Uncontrollable,1
3614,4,Controllable Perceptible,3,3,0,38,56,0,Mild,Controllable,1
3615,4,Controllable Unpleasant,3,3,0.7375492,39,56,1,Unpleasant,Controllable,0
3616,4,Uncontrollable Perceptible,2,3,0,40,56,0,Mild,Uncontrollable,1
3617,4,Uncontrollable Perceptible,2,3,0,41,56,0,Mild,Uncontrollable,1
3618,4,Controllable Perceptible,3,4,0.8777738,42,56,1,Mild,Controllable,0
3619,4,Controllable Unpleasant,3,4,0.8574135,43,56,1,Unpleasant,Controllable,0
3620,4,Uncontrollable Unpleasant,2,3,0.7976517,44,56,1,Unpleasant,Uncontrollable,1
3621,4,Uncontrollable Unpleasant,2,3,0.8778221,45,56,1,Unpleasant,Uncontrollable,1
3622,4,Controllable Unpleasant,4,4,0.9172433,46,56,1,Unpleasant,Controllable,0
3623,4,Uncontrollable Perceptible,1,3,0.7779067,47,56,1,Mild,Uncontrollable,1
3624,4,Controllable Perceptible,1,2,0,48,56,0,Mild,Controllable,1
3625,5,Controllable Unpleasant,3,3,0,49,56,0,Unpleasant,Controllable,1
3626,5,Uncontrollable Perceptible,3,3,0,50,56,0,Mild,Uncontrollable,1
3627,5,Uncontrollable Unpleasant,2,3,0.7976498,51,56,1,Unpleasant,Uncontrollable,1
3628,5,Controllable Perceptible,3,3,0,52,56,0,Mild,Controllable,1
3629,5,Uncontrollable Perceptible,2,4,0.8179654,53,56,1,Mild,Uncontrollable,1
3630,5,Controllable Perceptible,2,3,0.7980236,54,56,1,Mild,Controllable,0
3631,5,Uncontrollable Unpleasant,2,3,0.7578304,55,56,1,Unpleasant,Uncontrollable,1
3632,5,Controllable Unpleasant,4,3,0.8578956,56,56,1,Unpleasant,Controllable,0
3633,5,Uncontrollable Unpleasant,2,3,0,57,56,0,Unpleasant,Uncontrollable,1
3634,5,Controllable Perceptible,3,4,0.8779652,58,56,1,Mild,Controllable,0
3635,5,Controllable Unpleasant,4,4,0,59,56,0,Unpleasant,Controllable,1
3636,5,Uncontrollable Perceptible,2,3,0,60,56,0,Mild,Uncontrollable,1
3637,6,Uncontrollable Perceptible,1,3,0.8382458,61,56,1,Mild,Uncontrollable,1
3638,6,Uncontrollable Unpleasant,2,2,0,62,56,0,Unpleasant,Uncontrollable,1
3639,6,Controllable Perceptible,3,3,0,63,56,0,Mild,Controllable,1
3640,6,Controllable Unpleasant,4,3,0.8978726,64,56,1,Unpleasant,Controllable,0
3641,6,Controllable Perceptible,3,4,0.9580056,65,56,1,Mild,Controllable,0
3642,6,Controllable Unpleasant,4,4,0,66,56,0,Unpleasant,Controllable,1
3643,6,Uncontrollable Unpleasant,2,4,0.8975626,67,56,1,Unpleasant,Uncontrollable,1
3644,6,Uncontrollable Perceptible,1,3,0.8180295,68,56,1,Mild,Uncontrollable,1
3645,6,Uncontrollable Perceptible,1,3,0.8780845,69,56,1,Mild,Uncontrollable,1
3646,6,Uncontrollable Unpleasant,2,3,0,70,56,0,Unpleasant,Uncontrollable,1
3647,6,Controllable Unpleasant,3,4,0.9383589,71,56,1,Unpleasant,Controllable,0
3648,6,Controllable Perceptible,3,4,0.9171051,72,56,1,Mild,Controllable,0
3649,7,Controllable Unpleasant,4,4,0,73,56,0,Unpleasant,Controllable,1
3650,7,Uncontrollable Unpleasant,2,4,0,74,56,0,Unpleasant,Uncontrollable,1
3651,7,Controllable Perceptible,3,4,0,75,56,0,Mild,Controllable,1
3652,7,Uncontrollable Perceptible,2,3,0,76,56,0,Mild,Uncontrollable,1
3653,7,Controllable Perceptible,3,3,0,77,56,0,Mild,Controllable,1
3654,7,Uncontrollable Perceptible,2,3,0.8776991,78,56,1,Mild,Uncontrollable,1
3655,7,Uncontrollable Unpleasant,2,3,0,79,56,0,Unpleasant,Uncontrollable,1
3656,7,Controllable Unpleasant,4,4,1.0269292,80,56,1,Unpleasant,Controllable,0
3657,7,Controllable Unpleasant,3,4,0,81,56,0,Unpleasant,Controllable,1
3658,7,Uncontrollable Unpleasant,2,4,0,82,56,0,Unpleasant,Uncontrollable,1
3659,7,Controllable Perceptible,3,4,0.7777335,83,56,1,Mild,Controllable,0
3660,7,Uncontrollable Perceptible,2,3,0,84,56,0,Mild,Uncontrollable,1
3661,1,Uncontrollable Unpleasant,3,4,0,1,58,0,Unpleasant,Uncontrollable,1
3662,1,Controllable Perceptible,2,4,0.9374629,2,58,1,Mild,Controllable,0
3663,1,Uncontrollable Perceptible,2,3,0,3,58,0,Mild,Uncontrollable,1
3664,1,Controllable Unpleasant,4,4,0,4,58,0,Unpleasant,Controllable,1
3665,1,Controllable Unpleasant,3,4,0,5,58,0,Unpleasant,Controllable,1
3666,1,Controllable Perceptible,1,3,0,6,58,0,Mild,Controllable,1
3667,1,Uncontrollable Perceptible,2,4,0.916389,7,58,1,Mild,Uncontrollable,1
3668,1,Uncontrollable Unpleasant,2,4,0.8776694,8,58,1,Unpleasant,Uncontrollable,1
3669,1,Uncontrollable Unpleasant,3,3,0,9,58,0,Unpleasant,Uncontrollable,1
3670,1,Controllable Unpleasant,0,4,0.8779538,10,58,1,Unpleasant,Controllable,0
3671,1,Uncontrollable Perceptible,1,4,0.7981096,11,58,1,Mild,Uncontrollable,1
3672,1,Controllable Perceptible,1,4,0.8375758,12,58,1,Mild,Controllable,0
3673,2,Controllable Unpleasant,2,4,0.8770484,13,58,1,Unpleasant,Controllable,0
3674,2,Controllable Perceptible,1,4,0.9576058,14,58,1,Mild,Controllable,0
3675,2,Uncontrollable Perceptible,2,4,0,15,58,0,Mild,Uncontrollable,1
3676,2,Uncontrollable Unpleasant,3,4,0,16,58,0,Unpleasant,Uncontrollable,1
3677,2,Uncontrollable Unpleasant,3,3,0,17,58,0,Unpleasant,Uncontrollable,1
3678,2,Controllable Perceptible,2,4,0.9375599,18,58,1,Mild,Controllable,0
3679,2,Uncontrollable Perceptible,2,4,0,19,58,0,Mild,Uncontrollable,1
3680,2,Controllable Unpleasant,3,4,0.8184631,20,58,1,Unpleasant,Controllable,0
3681,2,Uncontrollable Unpleasant,4,4,0.9373834,21,58,1,Unpleasant,Uncontrollable,1
3682,2,Controllable Perceptible,2,4,0,22,58,0,Mild,Controllable,1
3683,2,Uncontrollable Perceptible,3,3,0.9579304,23,58,1,Mild,Uncontrollable,1
3684,2,Controllable Unpleasant,4,4,0,24,58,0,Unpleasant,Controllable,1
3685,3,Controllable Unpleasant,3,3,0.7775062,25,58,1,Unpleasant,Controllable,0
3686,3,Uncontrollable Unpleasant,3,4,0.7772773,26,58,1,Unpleasant,Uncontrollable,1
3687,3,Controllable Perceptible,2,4,0.8577147,27,58,1,Mild,Controllable,0
3688,3,Uncontrollable Perceptible,2,4,0.9374257,28,58,1,Mild,Uncontrollable,1
3689,3,Uncontrollable Perceptible,2,3,0.8379165,29,58,1,Mild,Uncontrollable,1
3690,3,Controllable Perceptible,1,4,0.876724,30,58,1,Mild,Controllable,0
3691,3,Uncontrollable Unpleasant,2,4,0.8172226,31,58,1,Unpleasant,Uncontrollable,1
3692,3,Controllable Unpleasant,2,4,0.957956,32,58,1,Unpleasant,Controllable,0
3693,3,Controllable Unpleasant,2,4,0.9371616,33,58,1,Unpleasant,Controllable,0
3694,3,Uncontrollable Unpleasant,3,3,0.917568,34,58,1,Unpleasant,Uncontrollable,1
3695,3,Uncontrollable Perceptible,3,4,0.817425,35,58,1,Mild,Uncontrollable,1
3696,3,Controllable Perceptible,3,4,0,36,58,0,Mild,Controllable,1
3697,4,Uncontrollable Perceptible,2,4,0.8378504,37,58,1,Mild,Uncontrollable,1
3698,4,Controllable Perceptible,2,4,0,38,58,0,Mild,Controllable,1
3699,4,Uncontrollable Unpleasant,3,4,0,39,58,0,Unpleasant,Uncontrollable,1
3700,4,Controllable Unpleasant,2,4,0.8584616,40,58,1,Unpleasant,Controllable,0
3701,4,Controllable Perceptible,1,4,0.7970182,41,58,1,Mild,Controllable,0
3702,4,Controllable Unpleasant,2,4,0.7582872,42,58,1,Unpleasant,Controllable,0
3703,4,Uncontrollable Perceptible,2,4,0,43,58,0,Mild,Uncontrollable,1
3704,4,Uncontrollable Unpleasant,3,3,0.8378203,44,58,1,Unpleasant,Uncontrollable,1
3705,4,Uncontrollable Unpleasant,2,3,0,45,58,0,Unpleasant,Uncontrollable,1
3706,4,Uncontrollable Perceptible,1,4,0.8776806,46,58,1,Mild,Uncontrollable,1
3707,4,Controllable Perceptible,1,4,0.7777913,47,58,1,Mild,Controllable,0
3708,4,Controllable Unpleasant,2,4,0.857225,48,58,1,Unpleasant,Controllable,0
3709,5,Uncontrollable Unpleasant,2,4,0.7969878,49,58,1,Unpleasant,Uncontrollable,1
3710,5,Controllable Perceptible,1,4,0.8971006,50,58,1,Mild,Controllable,0
3711,5,Uncontrollable Perceptible,3,3,0,51,58,0,Mild,Uncontrollable,1
3712,5,Controllable Unpleasant,2,4,0.7775394,52,58,1,Unpleasant,Controllable,0
3713,5,Controllable Unpleasant,2,4,0,53,58,0,Unpleasant,Controllable,1
3714,5,Controllable Perceptible,1,4,0.8573266,54,58,1,Mild,Controllable,0
3715,5,Uncontrollable Perceptible,2,4,0.8576313,55,58,1,Mild,Uncontrollable,1
3716,5,Uncontrollable Unpleasant,2,4,0.7970839,56,58,1,Unpleasant,Uncontrollable,1
3717,5,Uncontrollable Perceptible,1,4,0.6776164,57,58,1,Mild,Uncontrollable,1
3718,5,Controllable Perceptible,3,4,0.8373543,58,58,1,Mild,Controllable,0
